_id,workType,module_id,trainer_name,date,start_time,end_time,testName
66138e38e10537e875099a64,Training,6613824114564315c8402095,Neshanth G,2024-04-29T14:21:48Z,2024-04-26T13:06:46Z,2024-04-02T23:25:57Z,Innovative background
66138e38e10537e875099a65,Assessment,6613824114564315c8402099,Harish P,2024-05-08T20:50:38Z,2024-05-25T14:49:17Z,2024-04-21T02:32:50Z,Optimized bi-directional
66138e38e10537e875099a66,Training,6613824114564315c8402098,Hariharan N,2024-05-16T15:33:18Z,2024-05-28T04:20:59Z,2024-04-01T11:39:55Z,Devolved zero
66138e38e10537e875099a67,Training,6613824114564315c8402085,Naveen Kumar S,2024-05-24T07:14:32Z,2024-04-24T14:20:57Z,2024-04-06T09:11:08Z,Configurable disintermediate
66138e38e10537e875099a68,Training,6613824114564315c840208d,Anil Prasad L,2024-04-10T10:34:22Z,2024-04-02T08:09:01Z,2024-04-24T22:32:08Z,Inverse hybrid
66138e38e10537e875099a69,Training,6613824114564315c840209a,Achyuth Pramod C,2024-04-03T13:55:48Z,2024-04-13T08:09:29Z,2024-05-26T05:00:29Z,Vision-oriented heuristic
66138e38e10537e875099a6a,Assessment,6613824114564315c8402095,Naga Sandeep Reddy P,2024-05-12T12:47:09Z,2024-05-05T19:01:24Z,2024-05-08T14:39:52Z,Optimized global
66138e38e10537e875099a6b,Training,6613824114564315c8402099,Livin Albert B,2024-05-30T09:42:13Z,2024-05-02T18:22:23Z,2024-04-13T18:54:32Z,Cross-group solution-oriented
66138e38e10537e875099a6c,Assessment,6613824114564315c8402096,Sathish Kumar V,2024-04-21T16:38:39Z,2024-04-03T16:51:46Z,2024-04-15T01:10:42Z,Team-oriented high-level
66138e38e10537e875099a6d,Training,6613824114564315c840209a,Rekha Anandan,2024-05-21T01:27:10Z,2024-05-11T05:01:21Z,2024-04-07T05:51:33Z,Quality-focused maximized
66138e38e10537e875099a6e,Training,6613824114564315c840208e,Dhaneshwaran D,2024-05-16T11:08:40Z,2024-05-08T16:45:10Z,2024-04-21T16:32:51Z,Horizontal full-range
66138e38e10537e875099a6f,Training,6613824114564315c8402086,Pooja Nareshsinh Thakur,2024-05-28T03:03:47Z,2024-05-05T15:39:48Z,2024-04-30T09:13:27Z,Open-source tangible
66138e38e10537e875099a70,Assessment,6613824114564315c8402093,Purvaja Vashistha,2024-04-10T16:36:44Z,2024-04-16T07:34:06Z,2024-04-28T12:36:49Z,Synergized context-sensitive
66138e38e10537e875099a71,Assessment,6613824114564315c8402099,Sivamalini V,2024-05-10T07:13:31Z,2024-04-28T22:17:25Z,2024-04-23T03:38:07Z,Inverse national
66138e38e10537e875099a72,Training,6613824114564315c8402090,Rishikar B,2024-05-12T02:50:15Z,2024-05-11T20:35:23Z,2024-04-25T19:38:11Z,Distributed leading
66138e38e10537e875099a73,Training,6613824114564315c840208a,Akkim Balaji C,2024-05-20T05:28:31Z,2024-05-19T14:10:25Z,2024-05-08T06:20:22Z,Monitored demand-driven
66138e38e10537e875099a74,Training,6613824114564315c840208c,Vigneshwaran Jeyakumar,2024-05-10T22:19:53Z,2024-04-02T08:12:31Z,2024-05-18T21:33:49Z,Assimilated responsive
66138e38e10537e875099a75,Assessment,6613824114564315c8402097,Lavanya R,2024-05-28T21:21:12Z,2024-04-26T22:58:49Z,2024-05-18T10:49:24Z,Function-based object-oriented
66138e38e10537e875099a76,Training,6613824114564315c8402094,Lejoy J,2024-04-21T10:56:28Z,2024-05-22T12:00:01Z,2024-05-05T12:11:04Z,Profound next
66138e38e10537e875099a77,Assessment,6613824114564315c8402090,Ruthraraj R,2024-04-20T23:19:41Z,2024-04-17T05:34:04Z,2024-04-14T17:28:44Z,Universal clear-thinking
66138e38e10537e875099a78,Training,6613824114564315c8402087,Himanshu Soni,2024-05-02T03:48:22Z,2024-05-20T17:35:10Z,2024-04-05T08:05:25Z,Re-contextualized multimedia
66138e38e10537e875099a79,Training,6613824114564315c840208b,Vikas Vyavhare,2024-05-09T23:16:50Z,2024-05-18T09:19:16Z,2024-04-21T05:33:23Z,Implemented optimal
66138e38e10537e875099a7a,Assessment,6613824114564315c8402091,Christopher Raj,2024-04-22T21:35:41Z,2024-04-04T21:14:56Z,2024-05-06T04:10:33Z,Seamless directional
66138e38e10537e875099a7b,Training,6613824114564315c840208d,Felix Raj C,2024-05-01T09:25:34Z,2024-05-20T17:43:24Z,2024-04-01T02:14:27Z,Seamless bandwidth-monitored
66138e38e10537e875099a7c,Training,6613824114564315c840208b,Venkata Charan Kumar Maddula,2024-04-13T20:54:26Z,2024-05-09T08:33:03Z,2024-05-28T02:47:50Z,Managed homogeneous
66138e38e10537e875099a7d,Training,6613824114564315c840209a,Sachinvias Gopalakrishnan,2024-05-30T14:43:19Z,2024-05-12T01:46:22Z,2024-04-21T22:44:14Z,Profound 3rd
66138e38e10537e875099a7e,Training,6613824114564315c8402085,Ruthraraj R,2024-04-08T20:06:08Z,2024-04-03T18:51:14Z,2024-05-11T05:58:52Z,Optimized high-level
66138e38e10537e875099a7f,Assessment,6613824114564315c840208a,Gopinath Ramesh,2024-05-10T19:55:59Z,2024-04-10T09:09:55Z,2024-04-08T04:17:19Z,Fundamental tangible
66138e38e10537e875099a80,Training,6613824114564315c8402085,Akkim Balaji C,2024-05-11T19:57:49Z,2024-05-04T20:33:36Z,2024-04-21T02:42:22Z,Grass-roots asymmetric
66138e38e10537e752949dff,Assessment,6613824114564315c8402096,Vignesh Anantharaj,2024-05-21T08:47:26Z,2024-04-23T07:34:05Z,2024-04-26T20:31:11Z,Ergonomic regional
66138e38e10537e752949e00,Training,6613824114564315c840208f,Akkim Balaji C,2024-04-06T05:01:30Z,2024-04-23T01:16:16Z,2024-05-20T22:41:04Z,Decentralized leading
66138e38e10537e752949e01,Assessment,6613824114564315c840208f,Vikas Vyavhare,2024-04-02T13:00:44Z,2024-04-03T16:53:28Z,2024-05-06T23:54:37Z,Seamless exuding
66138e38e10537e752949e02,Training,6613824114564315c8402098,Sachinvias Gopalakrishnan,2024-06-01T20:02:25Z,2024-05-06T02:11:18Z,2024-05-19T13:38:55Z,Upgradable attitude-oriented
66138e38e10537e752949e03,Training,6613824114564315c8402099,Nivya V,2024-04-01T01:09:01Z,2024-04-27T04:29:52Z,2024-05-12T02:21:47Z,Fully-configurable regional
66138e38e10537e752949e04,Training,6613824114564315c8402095,Gopinath Ramesh,2024-05-15T23:29:04Z,2024-05-05T17:21:10Z,2024-04-21T14:11:09Z,Assimilated content-based
66138e38e10537e752949e05,Training,6613824114564315c8402089,Sachinvias Gopalakrishnan,2024-04-02T08:19:53Z,2024-04-29T16:50:29Z,2024-05-03T08:15:18Z,Balanced even-keeled
66138e38e10537e752949e06,Training,6613824114564315c8402094,Gayathri G S,2024-05-11T04:54:26Z,2024-04-24T09:14:08Z,2024-05-17T22:29:07Z,Advanced mobile
66138e38e10537e752949e07,Assessment,6613824114564315c8402096,Lejoy J,2024-04-10T14:07:20Z,2024-04-11T21:43:36Z,2024-04-22T21:34:50Z,Vision-oriented logistical
66138e38e10537e752949e08,Assessment,6613824114564315c840208c,Likhitha Gurram,2024-06-01T16:53:48Z,2024-04-10T18:01:27Z,2024-04-04T10:30:13Z,Digitized asynchronous
66138e38e10537e752949e09,Training,6613824114564315c8402090,Harish P,2024-04-03T20:05:24Z,2024-05-20T18:51:17Z,2024-05-08T21:05:04Z,De-engineered incremental
66138e38e10537e752949e0a,Training,6613824114564315c8402092,Divya R,2024-05-17T00:59:37Z,2024-05-29T16:23:13Z,2024-05-30T04:22:00Z,Secured coherent
66138e38e10537e752949e0b,Assessment,6613824114564315c840208b,Satyam Pandey S,2024-04-04T04:36:44Z,2024-04-17T17:00:27Z,2024-04-20T10:53:27Z,Exclusive needs-based
66138e38e10537e752949e0c,Assessment,6613824114564315c840208a,Dhaneshwaran D,2024-04-19T13:59:49Z,2024-05-30T12:50:20Z,2024-04-12T09:25:10Z,Self-enabling local
66138e38e10537e752949e0d,Assessment,6613824114564315c840208e,Dhanasekar Murugan,2024-05-26T10:45:48Z,2024-04-07T03:56:11Z,2024-05-24T18:47:34Z,Team-oriented human-resource
66138e38e10537e752949e0e,Training,6613824114564315c8402095,Lavanya R,2024-04-13T11:14:04Z,2024-05-24T01:15:03Z,2024-05-09T12:16:38Z,Visionary coherent
66138e38e10537e752949e0f,Training,6613824114564315c8402089,Prasanth S,2024-05-27T01:02:02Z,2024-05-15T21:19:47Z,2024-05-09T23:59:46Z,Profit-focused uniform
66138e38e10537e752949e10,Training,6613824114564315c840208f,Akkim Balaji C,2024-05-10T09:20:57Z,2024-05-18T09:03:28Z,2024-04-19T22:16:19Z,Cross-platform multimedia
66138e38e10537e752949e11,Training,6613824114564315c8402087,Likhitha Gurram,2024-04-23T21:14:52Z,2024-04-06T05:45:36Z,2024-04-16T14:35:44Z,Balanced real-time
66138e38e10537e752949e12,Training,6613824114564315c8402091,Satyam Pandey S,2024-04-20T07:50:24Z,2024-05-19T02:32:05Z,2024-04-23T04:06:09Z,Multi-channelled disintermediate
66138e38e10537e752949e13,Assessment,6613824114564315c8402094,Pichhapati Venkata Naveen,2024-05-19T15:02:07Z,2024-05-02T21:14:41Z,2024-05-07T14:33:50Z,Focused zero
66138e38e10537e752949e14,Training,6613824114564315c8402088,Sachinvias Gopalakrishnan,2024-05-04T08:56:12Z,2024-04-15T00:15:30Z,2024-05-12T23:49:27Z,Advanced upward-trending
66138e38e10537e752949e15,Assessment,6613824114564315c8402087,Gopinath Ramesh,2024-04-13T23:08:18Z,2024-04-24T14:52:48Z,2024-04-05T23:23:19Z,Intuitive upward-trending
66138e38e10537e752949e16,Training,6613824114564315c8402091,Arun Prasanth S,2024-05-07T23:30:22Z,2024-04-06T04:27:02Z,2024-05-07T04:38:09Z,Universal homogeneous
66138e39e10537e752949e17,Assessment,6613824114564315c840208a,Purvaja Vashistha,2024-04-08T09:36:46Z,2024-04-04T06:02:44Z,2024-05-14T03:51:35Z,Reactive contextually-based
66138e39e10537e752949e18,Training,6613824114564315c8402090,Sivamalini V,2024-04-21T13:29:37Z,2024-04-23T19:59:03Z,2024-04-17T11:44:01Z,Extended eco-centric
66138e39e10537e752949e19,Training,6613824114564315c8402086,Swatikka C,2024-04-04T04:44:01Z,2024-05-31T01:39:31Z,2024-04-06T18:22:37Z,Ergonomic mobile
66138e39e10537e752949e1a,Assessment,6613824114564315c8402088,Purvaja Vashistha,2024-04-28T18:01:59Z,2024-04-23T15:00:39Z,2024-04-29T16:39:47Z,Extended leading
66138e39e10537e752949e1b,Training,6613824114564315c8402097,Achyuth Pramod C,2024-05-24T01:58:32Z,2024-04-28T00:56:04Z,2024-05-23T19:04:44Z,Organic didactic
66138e39e10537e752949e1c,Assessment,6613824114564315c8402098,Livin Albert B,2024-04-02T16:52:30Z,2024-05-04T03:05:38Z,2024-04-17T02:28:31Z,Cloned user-facing
66138e39e10537e752949e1d,Training,6613824114564315c8402092,Likhitha Gurram,2024-04-11T13:44:51Z,2024-05-18T00:13:55Z,2024-04-13T01:55:38Z,Profit-focused background
66138e38e10537e6d7ef1070,Training,6613824114564315c8402089,Swatikka C,2024-04-21T23:56:02Z,2024-04-13T16:49:11Z,2024-04-27T14:41:59Z,Expanded multi-state
66138e38e10537e6d7ef1071,Assessment,6613824114564315c840208d,Hariharan N,2024-06-01T14:40:41Z,2024-05-07T23:58:13Z,2024-04-12T21:56:17Z,Pre-emptive neutral
66138e38e10537e6d7ef1072,Training,6613824114564315c8402086,Vikas Vyavhare,2024-05-16T17:45:49Z,2024-04-06T06:08:32Z,2024-04-06T11:35:41Z,Ergonomic zero
66138e38e10537e6d7ef1073,Assessment,6613824114564315c8402092,Felix Raj C,2024-04-24T16:42:54Z,2024-05-21T14:01:11Z,2024-05-28T11:35:32Z,Fully-configurable well-modulated
66138e38e10537e6d7ef1074,Training,6613824114564315c8402091,Divya R,2024-05-29T12:53:02Z,2024-05-19T02:55:14Z,2024-04-22T17:55:01Z,Versatile optimizing
66138e38e10537e6d7ef1075,Training,6613824114564315c8402093,Sathish Kumar V,2024-05-13T00:32:44Z,2024-04-13T13:23:13Z,2024-04-11T01:44:31Z,Operative content-based
66138e38e10537e6d7ef1076,Assessment,6613824114564315c8402099,Satyam Pandey S,2024-05-02T07:23:05Z,2024-05-04T21:10:23Z,2024-05-11T05:34:55Z,Implemented content-based
66138e38e10537e6d7ef1077,Training,6613824114564315c8402094,Vignesh Anantharaj,2024-04-01T18:51:09Z,2024-05-04T06:35:19Z,2024-04-28T18:50:19Z,Self-enabling systematic
66138e38e10537e6d7ef1078,Training,6613824114564315c8402099,Himanshu Soni,2024-04-21T20:01:45Z,2024-05-18T11:00:19Z,2024-04-14T09:35:23Z,Visionary reciprocal
66138e38e10537e6d7ef1079,Training,6613824114564315c8402085,Siddharth Sridhar,2024-04-08T15:36:47Z,2024-05-02T13:48:48Z,2024-04-16T08:52:37Z,Fully-configurable next
66138e38e10537e6d7ef107a,Assessment,6613824114564315c840208e,Radhakrishnan R,2024-05-24T14:51:08Z,2024-05-15T19:25:35Z,2024-05-29T13:59:58Z,Extended cohesive
66138e38e10537e6d7ef107b,Assessment,6613824114564315c8402099,Gayathri V,2024-04-23T04:49:00Z,2024-04-15T14:01:52Z,2024-05-06T06:29:43Z,Re-contextualized bi-directional
66138e38e10537e6d7ef107c,Assessment,6613824114564315c8402089,Kundan Kumar S,2024-04-09T04:28:48Z,2024-05-03T18:12:44Z,2024-05-28T17:54:10Z,Object-based tangible
66138e38e10537e6d7ef107d,Training,6613824114564315c840208a,Molly Buxton,2024-05-22T17:03:45Z,2024-05-09T15:44:30Z,2024-04-25T23:03:27Z,Triple-buffered upward-trending
66138e38e10537e6d7ef107e,Assessment,6613824114564315c8402097,Ruthraraj R,2024-05-15T02:50:33Z,2024-04-13T15:52:52Z,2024-04-14T23:56:31Z,Stand-alone incremental
66138e38e10537e6d7ef107f,Assessment,6613824114564315c8402087,Gopinath Ramesh,2024-05-23T21:29:08Z,2024-04-14T12:21:07Z,2024-04-06T06:24:32Z,Phased multi-tasking
66138e38e10537e6d7ef1080,Assessment,6613824114564315c8402089,Divya R,2024-05-27T05:37:10Z,2024-05-08T20:08:38Z,2024-04-23T05:07:07Z,Front-line 4th
66138e38e10537e6d7ef1081,Training,6613824114564315c8402090,Sathish Kumar V,2024-04-09T08:03:44Z,2024-05-03T22:03:45Z,2024-05-29T06:40:07Z,Organized high-level
66138e38e10537e6d7ef1082,Training,6613824114564315c8402087,Sourav Kumar,2024-05-02T11:35:35Z,2024-04-30T08:47:33Z,2024-05-14T01:03:57Z,Sharable grid-enabled
66138e38e10537e6d7ef1083,Training,6613824114564315c8402088,Ruthraraj R,2024-04-01T04:58:16Z,2024-05-19T01:40:46Z,2024-05-18T21:35:47Z,Reactive coherent
66138e38e10537e6d7ef1084,Training,6613824114564315c8402090,Anto Arokia Mary N L,2024-05-30T21:07:47Z,2024-04-04T16:59:48Z,2024-04-06T01:37:57Z,Horizontal motivating
66138e38e10537e6d7ef1085,Training,6613824114564315c8402089,Vikas Vyavhare,2024-04-11T20:12:57Z,2024-04-09T01:48:27Z,2024-04-26T09:59:50Z,Re-engineered tangible
66138e38e10537e6d7ef1086,Assessment,6613824114564315c8402098,Livin Albert B,2024-04-29T02:26:28Z,2024-04-23T06:54:30Z,2024-04-24T01:26:51Z,Self-enabling 24
66138e38e10537e6d7ef1087,Assessment,6613824114564315c840208b,Sachinvias Gopalakrishnan,2024-04-09T20:32:31Z,2024-04-17T20:35:56Z,2024-05-15T22:18:57Z,Enhanced zero
66138e38e10537e6d7ef1088,Training,6613824114564315c8402086,Sathish Kumar V,2024-05-22T22:26:32Z,2024-05-23T15:06:54Z,2024-04-27T01:15:43Z,Distributed disintermediate
66138e38e10537e6d7ef1089,Training,6613824114564315c8402098,Anil Prasad L,2024-05-13T06:23:49Z,2024-04-26T04:54:50Z,2024-04-01T19:30:17Z,Operative cohesive
66138e38e10537e6d7ef108a,Training,6613824114564315c840208c,Siddharth Sridhar,2024-04-02T10:36:00Z,2024-05-01T09:47:47Z,2024-04-16T10:47:12Z,Mandatory even-keeled
66138e38e10537e6d7ef108b,Training,6613824114564315c8402092,Felix Raj C,2024-04-02T02:19:28Z,2024-05-29T18:18:09Z,2024-04-05T14:08:16Z,Multi-layered tangible
66138e38e10537e6d7ef108c,Assessment,6613824114564315c8402090,Gayathri V,2024-04-07T15:56:19Z,2024-04-27T11:23:12Z,2024-04-23T19:27:48Z,Front-line cohesive
66138e38e10537e6d7ef108d,Training,6613824114564315c8402086,Pichhapati Venkata Naveen,2024-04-08T03:26:28Z,2024-04-25T00:55:17Z,2024-05-18T23:35:30Z,Integrated bottom-line
66138e38e10537e6d7ef108e,Training,6613824114564315c8402086,Vikas Vyavhare,2024-05-23T20:31:24Z,2024-05-06T16:42:33Z,2024-04-05T07:15:30Z,Open-source attitude-oriented
66138e38e10537e6dda6ca6e,Assessment,6613824114564315c8402088,Sriram Krishnamoorthy,2024-04-03T23:58:36Z,2024-05-29T12:52:49Z,2024-04-14T17:26:24Z,Upgradable 5th
66138e38e10537e6dda6ca6f,Training,6613824114564315c8402089,Kanike Lakshmi Narayana,2024-05-28T15:12:01Z,2024-05-02T03:54:17Z,2024-04-15T11:27:08Z,Reactive executive
66138e38e10537e6dda6ca70,Training,6613824114564315c840208c,Vignesh Anantharaj,2024-04-12T14:44:50Z,2024-05-05T14:21:11Z,2024-05-26T20:19:31Z,Switchable secondary
66138e38e10537e6dda6ca71,Training,6613824114564315c840208a,Christopher D,2024-05-17T09:27:38Z,2024-05-15T09:05:46Z,2024-05-05T22:34:54Z,Inverse 3rd
66138e38e10537e6dda6ca72,Training,6613824114564315c840208c,Nivya V,2024-04-24T23:05:42Z,2024-04-07T17:15:56Z,2024-04-17T18:53:01Z,Advanced value-added
66138e38e10537e6dda6ca73,Training,6613824114564315c8402090,Vigneshwaran Jeyakumar,2024-05-19T22:06:01Z,2024-04-24T16:55:27Z,2024-05-31T20:39:37Z,Reverse-engineered full-range
66138e38e10537e6dda6ca74,Training,6613824114564315c840208e,Sourav Kumar,2024-04-04T18:09:52Z,2024-05-02T23:21:56Z,2024-04-03T08:25:38Z,Enterprise-wide zero
66138e38e10537e6dda6ca75,Assessment,6613824114564315c840208a,Felix Raj C,2024-04-12T17:16:09Z,2024-04-22T18:37:45Z,2024-04-08T10:34:12Z,Function-based regional
66138e38e10537e6dda6ca76,Assessment,6613824114564315c8402092,Christopher D,2024-04-24T22:24:57Z,2024-05-13T04:01:33Z,2024-05-27T19:46:33Z,Optimized upward-trending
66138e38e10537e6dda6ca77,Training,6613824114564315c8402092,Babu G,2024-04-12T19:34:08Z,2024-05-21T09:20:25Z,2024-05-27T12:31:39Z,Total intangible
66138e38e10537e6dda6ca78,Assessment,6613824114564315c8402086,Kanike Lakshmi Narayana,2024-04-26T20:11:05Z,2024-05-06T12:21:17Z,2024-04-13T05:07:59Z,Enhanced value-added
66138e38e10537e6dda6ca79,Assessment,6613824114564315c8402089,Lejoy J,2024-05-28T02:26:59Z,2024-04-09T12:52:05Z,2024-05-18T02:47:59Z,Horizontal 24/7
66138e38e10537e6dda6ca7a,Training,6613824114564315c8402087,Gayathri G S,2024-04-03T04:43:12Z,2024-04-12T03:07:20Z,2024-04-02T08:06:18Z,Vision-oriented exuding
66138e38e10537e6dda6ca7b,Training,6613824114564315c840208f,Christopher Raj,2024-04-01T01:02:10Z,2024-04-07T21:02:49Z,2024-05-21T09:30:33Z,Stand-alone mobile
66138e38e10537e6dda6ca7c,Training,6613824114564315c8402097,Ravishankar P,2024-05-10T07:34:34Z,2024-05-09T04:53:40Z,2024-04-18T20:12:02Z,Virtual scalable
66138e38e10537e6dda6ca7d,Training,6613824114564315c8402099,Dhanasekar Murugan,2024-05-01T04:59:45Z,2024-05-06T08:10:48Z,2024-05-29T14:05:30Z,Distributed scalable
66138e38e10537e6dda6ca7e,Training,6613824114564315c8402092,Disha Matilda B,2024-05-10T23:55:26Z,2024-05-24T01:21:07Z,2024-04-14T10:33:23Z,Versatile empowering
66138e38e10537e6dda6ca7f,Training,6613824114564315c840208a,Likhitha Gurram,2024-04-26T23:52:34Z,2024-04-27T07:50:52Z,2024-05-31T14:52:51Z,Devolved hybrid
66138e38e10537e6dda6ca80,Training,6613824114564315c8402099,Siddharth Sridhar,2024-05-13T23:28:26Z,2024-05-08T09:46:25Z,2024-04-30T18:43:24Z,Managed intermediate
66138e38e10537e6dda6ca81,Training,6613824114564315c840208b,Babu G,2024-05-22T05:43:42Z,2024-04-16T20:24:01Z,2024-04-27T18:31:47Z,Right-sized clear-thinking
66138e38e10537e6dda6ca82,Training,6613824114564315c8402096,Himanshu Soni,2024-04-16T13:43:58Z,2024-04-08T01:48:50Z,2024-05-04T14:35:23Z,Horizontal uniform
66138e38e10537e6dda6ca83,Assessment,6613824114564315c8402090,Sathish Kumar V,2024-04-13T14:47:36Z,2024-04-15T19:12:59Z,2024-05-17T01:14:49Z,Configurable local
66138e38e10537e6dda6ca84,Training,6613824114564315c8402095,Christopher D,2024-04-01T18:39:58Z,2024-04-18T02:25:11Z,2024-04-25T11:24:30Z,Persistent clear-thinking
66138e38e10537e6dda6ca85,Training,6613824114564315c8402085,Radhakrishnan R,2024-04-30T19:00:55Z,2024-05-13T19:08:47Z,2024-05-05T09:43:24Z,Enterprise-wide intermediate
66138e38e10537e6dda6ca86,Assessment,6613824114564315c8402099,Ravishankar P,2024-05-28T22:23:10Z,2024-04-04T13:49:20Z,2024-05-04T13:30:44Z,Extended static
66138e38e10537e6dda6ca87,Assessment,6613824114564315c840208d,Harish P,2024-04-14T11:12:43Z,2024-04-21T21:39:40Z,2024-05-21T11:27:26Z,Stand-alone client-driven
66138e38e10537e6dda6ca88,Training,6613824114564315c8402096,Lavanya R,2024-04-06T22:43:08Z,2024-05-28T12:46:32Z,2024-05-14T03:32:21Z,Adaptive empowering
66138e38e10537e6dda6ca89,Training,6613824114564315c8402096,Sourav Kumar,2024-04-23T09:32:00Z,2024-05-15T11:37:07Z,2024-04-26T06:29:53Z,Synergistic contextually-based
66138e38e10537e6dda6ca8a,Training,6613824114564315c840208d,Arjun Ganesan,2024-05-21T17:32:17Z,2024-05-16T00:38:54Z,2024-04-10T02:28:59Z,Optimized explicit
66138e38e10537e6dda6ca8b,Training,6613824114564315c840208d,Dhanasekar Murugan,2024-05-15T12:49:13Z,2024-04-08T12:30:49Z,2024-04-23T05:02:02Z,Phased optimizing
66138e38e10537e6dda6ca8c,Assessment,6613824114564315c840208f,Sourav Kumar,2024-05-02T01:18:04Z,2024-04-28T16:13:52Z,2024-05-26T09:03:39Z,Ameliorated encompassing
66138e38e10537e7714b1e8d,Training,6613824114564315c840208f,Anto Arokia Mary N L,2024-05-12T04:21:28Z,2024-05-07T14:17:48Z,2024-05-05T16:33:13Z,Managed grid-enabled
66138e38e10537e7714b1e8e,Training,6613824114564315c840209a,Neshanth G,2024-06-01T08:01:53Z,2024-04-20T20:27:12Z,2024-05-05T23:11:44Z,Face to
66138e38e10537e7714b1e8f,Assessment,6613824114564315c840208d,Pichhapati Venkata Naveen,2024-05-02T05:27:12Z,2024-05-21T06:25:16Z,2024-04-07T23:12:11Z,Configurable 4th
66138e38e10537e7714b1e90,Training,6613824114564315c8402090,Naveen Kumar S,2024-05-18T20:57:34Z,2024-04-23T01:48:27Z,2024-04-14T17:24:48Z,Fully-configurable incremental
66138e38e10537e7714b1e91,Training,6613824114564315c840208e,Akkim Balaji C,2024-04-17T08:02:39Z,2024-05-05T07:21:06Z,2024-05-26T07:22:36Z,Future-proofed analyzing
66138e38e10537e7714b1e92,Training,6613824114564315c8402094,Lejoy J,2024-04-12T02:13:05Z,2024-05-12T22:35:43Z,2024-05-19T16:49:25Z,Open-architected transitional
66138e38e10537e7714b1e93,Assessment,6613824114564315c8402093,Shirpi A,2024-04-07T16:52:11Z,2024-04-26T06:18:45Z,2024-05-20T10:09:24Z,Diverse mission-critical
66138e38e10537e7714b1e94,Training,6613824114564315c8402090,Prasanth S,2024-05-03T07:39:29Z,2024-05-11T12:00:39Z,2024-05-01T03:26:31Z,Phased 4th
66138e38e10537e7714b1e95,Training,6613824114564315c8402092,Pichhapati Venkata Naveen,2024-04-21T10:20:17Z,2024-04-01T11:22:15Z,2024-04-10T18:54:20Z,Self-enabling directional
66138e38e10537e7714b1e96,Training,6613824114564315c8402086,Achyuth Pramod C,2024-05-11T21:39:09Z,2024-05-28T15:32:55Z,2024-05-30T01:50:34Z,Re-contextualized radical
66138e38e10537e7714b1e97,Training,6613824114564315c840209a,Dhaneshwaran D,2024-04-04T20:16:14Z,2024-05-13T10:55:31Z,2024-04-16T10:46:27Z,Distributed demand-driven
66138e38e10537e7714b1e98,Training,6613824114564315c8402086,Sameer Basha B,2024-05-01T10:50:33Z,2024-05-30T07:50:09Z,2024-04-08T12:16:03Z,Optimized full-range
66138e38e10537e7714b1e99,Training,6613824114564315c8402090,Naga Sandeep Reddy P,2024-04-10T00:22:27Z,2024-05-17T13:03:30Z,2024-05-03T00:54:00Z,Advanced coherent
66138e38e10537e7714b1e9a,Training,6613824114564315c840209a,Keerthika Kannan,2024-05-02T14:50:22Z,2024-04-07T07:45:45Z,2024-04-21T11:45:56Z,Sharable even-keeled
66138e38e10537e7714b1e9b,Assessment,6613824114564315c840208a,Kanike Lakshmi Narayana,2024-05-04T13:04:12Z,2024-04-15T11:23:24Z,2024-05-20T14:01:14Z,Profound 6th
66138e38e10537e7714b1e9c,Assessment,6613824114564315c8402094,Lavanya R,2024-04-28T03:19:03Z,2024-05-02T21:30:40Z,2024-05-05T09:58:33Z,Programmable exuding
66138e38e10537e7714b1e9d,Assessment,6613824114564315c8402088,Vignesh Anantharaj,2024-05-03T20:35:58Z,2024-04-14T05:06:00Z,2024-04-07T01:39:07Z,Focused fresh-thinking
66138e38e10537e7714b1e9e,Training,6613824114564315c840208d,Molly Buxton,2024-04-17T14:00:12Z,2024-05-25T04:22:08Z,2024-05-23T08:25:22Z,Function-based high-level
66138e38e10537e7714b1e9f,Assessment,6613824114564315c8402090,Kanike Lakshmi Narayana,2024-05-26T20:13:17Z,2024-04-04T20:00:45Z,2024-04-30T18:09:34Z,Profit-focused contextually-based
66138e38e10537e7714b1ea0,Training,6613824114564315c8402094,Swatikka C,2024-05-21T12:26:02Z,2024-04-22T13:27:04Z,2024-04-17T05:13:41Z,Assimilated asymmetric
66138e38e10537e7714b1ea1,Assessment,6613824114564315c8402093,Michael Leovalan,2024-05-30T16:24:31Z,2024-04-16T15:42:48Z,2024-04-19T02:33:05Z,Exclusive full-range
66138e38e10537e7714b1ea2,Training,6613824114564315c840208c,Hariharan N,2024-04-22T21:10:38Z,2024-04-17T12:31:29Z,2024-05-16T09:38:22Z,Balanced context-sensitive
66138e38e10537e7714b1ea3,Training,6613824114564315c8402091,Sriram Krishnamoorthy,2024-04-17T22:44:18Z,2024-05-12T17:31:23Z,2024-05-31T01:30:32Z,Fundamental motivating
66138e38e10537e7714b1ea4,Training,6613824114564315c8402089,Satyam Pandey S,2024-04-09T21:55:15Z,2024-05-20T16:43:33Z,2024-05-03T07:02:13Z,Stand-alone zero
66138e38e10537e7714b1ea5,Training,6613824114564315c8402088,Hariharan N,2024-05-06T13:27:43Z,2024-05-14T15:23:50Z,2024-05-13T23:17:18Z,Customizable background
66138e38e10537e7714b1ea6,Assessment,6613824114564315c840208a,Vikas Vyavhare,2024-05-04T00:11:00Z,2024-05-01T16:33:01Z,2024-05-10T02:36:13Z,Multi-tiered demand-driven
66138e38e10537e7714b1ea7,Training,6613824114564315c8402093,Anto Arokia Mary N L,2024-05-10T14:33:03Z,2024-04-01T13:03:03Z,2024-04-20T06:48:43Z,Secured national
