_id,TrainingName,Coe_Name,UserType,Date,WorkSessions
6613824114564315c8402090,'ML Basics',Maximilien Dron,Intern,2024-04-06T15:25:39Z,66137d3ce10537e70a816abf
6613824114564315c8402089,ADF',Griffy Helversen,Employee,2024-04-25T07:51:58Z,66137d41e10537e7c28559ca
6613824114564315c8402089,'OS & Networking',Cheslie Trouncer,Employee,2024-04-08T06:48:48Z,66137d41e10537e73df51f52
6613824114564315c8402097,'ML Basics',Nessi Wibrew,Intern,2024-05-13T02:06:28Z,66137d41e10537e6f9e7848b
6613824114564315c840208f,'Node JS',Gypsy Gilkison,Intern,2024-05-02T12:22:35Z,66137d41e10537e6f9e7849e
6613824114564315c840209a,'Node JS',Luce Darlaston,Employee,2024-05-06T12:25:55Z,66137d41e10537e83e6ca338
6613824114564315c8402087,'ML Basics',Vaughan Jonke,Intern,2024-05-01T20:10:09Z,66137d41e10537e83e6ca33b
6613824114564315c840208a,'Cloud Platforms',Darill Foye,Employee,2024-05-24T04:06:21Z,66137d41e10537e7916ba011
6613824114564315c840208b,'Software Components',Cara Pentony,Intern,2024-05-04T04:37:01Z,66137d41e10537e7a3c9711e
6613824114564315c8402085,'Node JS',Vere Dubble,Intern,2024-04-09T21:48:24Z,66137d41e10537e8a3bcefa3
6613824114564315c840208c,'React JS',Haleigh Longshaw,Employee,2024-05-18T18:57:56Z,66137d41e10537e6d7ef1055
6613824114564315c8402097,'Power BI',Quinton Tideswell,Intern,2024-05-10T18:38:21Z,66137d41e10537e71b41a8ab
6613824114564315c840208c,'Software Components',Noble McParland,Employee,2024-05-13T01:06:42Z,66137d41e10537e841ea2bfd
6613824114564315c8402097,'Security Testing',Matthaeus Lyles,Intern,2024-05-07T03:55:45Z,66137d41e10537e7e7de052d
6613824114564315c8402098,'SQL',Ardeen Jewes,Intern,2024-05-20T13:17:19Z,66137d41e10537e73df51f59
6613824114564315c8402096,'UI / UX Concept Figma',Arleta Faughnan,Employee,2024-04-05T22:23:47Z,66137d3ce10537e85f4fe2de
6613824114564315c840209a,'Security Testing',Cobb Beckham,Employee,2024-04-17T23:02:23Z,66137d41e10537e80985c226
6613824114564315c8402092,'ML Basics',Evelina Bodell,Intern,2024-04-05T23:18:38Z,66137d41e10537e72c30ffb5
6613824114564315c840208b,'Git & Version Control',Star Ticehurst,Intern,2024-05-07T20:31:35Z,66137d41e10537e82b6ef5ac
6613824114564315c840208a,'Analytics & Reporting',Dani Nowaczyk,Intern,2024-05-05T06:23:48Z,66137d41e10537e8a3bcefae
6613824114564315c840208b,'ML Basics',Clarita Bladen,Employee,2024-05-10T15:13:12Z,66137d41e10537e8c57ab211
6613824114564315c8402095,'Git & Version Control',Cosme Yanshinov,Intern,2024-04-10T07:52:32Z,66137d41e10537e73df51f44
6613824114564315c8402095,'React JS',Lucky Jeanesson,Intern,2024-05-21T18:24:01Z,66137d41e10537e6d7ef1061
6613824114564315c8402085,'Python for DS',Celina Scates,Intern,2024-05-02T19:09:35Z,66137d41e10537e8a3bcefa6
6613824114564315c8402095,'React JS',Thorvald McRitchie,Intern,2024-04-30T05:47:39Z,66137d41e10537e7916b9ff4
6613824114564315c8402096,'UI / UX Concept Figma',Sigismond Linnemann,Employee,2024-05-23T00:35:39Z,66137d41e10537e7b003c575
6613824114564315c8402097,'Python & Web Scraping',Renaud Hartburn,Intern,2024-05-17T22:21:14Z,66137d41e10537e8a3bcefbc
6613824114564315c8402096,'Data Warehouse - ETL,Hortense Quantrell,Intern,2024-04-25T10:20:20Z,66137d41e10537e6dda6ca64
6613824114564315c840208c,'UI Path / Microsoft Power Automate',Joana Bruck,Intern,2024-04-01T16:39:30Z,66137d41e10537e7e7de0548
6613824114564315c8402087,'ML Basics',Martguerita Swynfen,Employee,2024-05-15T05:44:17Z,66137d41e10537e8c57ab20b
6613824114564315c840208a,'Javascript',Sabina Myers,Employee,2024-05-07T23:03:43Z,66137d41e10537e83e6ca336
6613824114564315c840208c,'ML Basics',Jocko Duly,Intern,2024-04-25T13:44:47Z,66137d41e10537e8928bbd9e
6613824114564315c8402090,'DBT',Bowie Tukely,Employee,2024-05-14T20:59:59Z,66137d41e10537e7b003c57e
6613824114564315c8402098,'DBT',Laurence Midghall,Intern,2024-05-06T15:10:07Z,66137d3ce10537e70a816aac
6613824114564315c8402096,'Analytics & Reporting',Kerby Pundy,Intern,2024-04-19T19:55:58Z,66137d41e10537e8d6b75c3e
6613824114564315c8402090,'Git & Version Control',Astra Emblen,Intern,2024-04-14T19:19:30Z,66137d41e10537e7c28559c5
6613824114564315c8402086,'ML Basics',Aymer Waplington,Employee,2024-04-04T03:11:45Z,66137d41e10537e7714b1e89
6613824114564315c840208f,ADF',Dall Blayd,Intern,2024-04-25T06:19:50Z,66137d41e10537e6d7ef1060
6613824114564315c8402088,'DevOps Operations',Manny Gwillym,Employee,2024-04-24T19:24:48Z,66137d41e10537e6d7ef106c
6613824114564315c8402093,'ML Basics',Reade Boole,Intern,2024-04-10T20:54:53Z,66137d3ce10537e70a816aaa
6613824114564315c8402092,'React JS',Umeko Trevett,Intern,2024-05-04T03:17:59Z,66137d41e10537e83cb6729b
6613824114564315c8402094,'OS & Networking',Francklin Barenskie,Intern,2024-05-25T17:49:13Z,66137d41e10537e6dda6ca52
6613824114564315c8402092,'HTML & CSS',Gare Uzzell,Employee,2024-05-09T20:25:46Z,66137d41e10537e7c52101f0
6613824114564315c840208d,'React JS',Amalea Dorian,Intern,2024-04-19T15:49:26Z,66137d41e10537e7a67f3cd4
6613824114564315c8402085,'Software Components',Berty Bradwell,Employee,2024-04-30T03:29:58Z,66137d41e10537e7714b1e8c
6613824114564315c8402099,'Git & Version Control',Jamal Koppelmann,Employee,2024-05-18T11:55:08Z,66137d3ce10537e85f4fe2cc
6613824114564315c8402085,'Typescript',Gardiner Eddowis,Intern,2024-05-03T12:54:31Z,66137d41e10537e72c30ffa7
6613824114564315c8402090,'Data Warehouse - ETL,Pate Nelius,Employee,2024-05-11T04:14:01Z,66137d41e10537e6c405f66e
6613824114564315c840208a,'Power BI',Clair Caulket,Employee,2024-04-27T02:18:48Z,66137d41e10537e77036603e
6613824114564315c840208d,'Node JS',Alex Abrahams,Employee,2024-04-08T14:23:17Z,66137d41e10537e72c30ffb2
6613824114564315c840208f,'Node JS',Doralynn Menure,Intern,2024-04-08T09:21:01Z,66137d41e10537e7b003c56a
6613824114564315c8402090,'SQL',Evania Carrett,Intern,2024-04-08T07:57:59Z,66137d41e10537e841ea2bfa
6613824114564315c8402086,'HTML & CSS',Nicki Slyde,Employee,2024-05-20T07:27:42Z,66137d41e10537e83cb672ab
6613824114564315c8402090,'DevOps Operations',Kaylil Gowthorpe,Intern,2024-05-04T00:33:17Z,66137d41e10537e841ea2bf9
6613824114564315c8402086,'React JS',Olivier Beddard,Intern,2024-05-11T10:48:34Z,66137d41e10537e8a3bcefba
6613824114564315c8402099,'DBT',Laetitia McCumskay,Employee,2024-04-23T01:13:21Z,66137d41e10537e6f9e7849b
6613824114564315c840209a,'Data Warehouse - ETL,Lizbeth Filipiak,Employee,2024-05-15T11:20:13Z,66137d41e10537e8d6b75c3c
6613824114564315c840208a,'OS & Networking',Irita Sutherel,Intern,2024-04-20T06:39:59Z,66137d41e10537e7c52101eb
6613824114564315c8402087,'Python for DS',Nealy Coulthurst,Intern,2024-05-14T18:00:53Z,66137d41e10537e83e6ca332
6613824114564315c8402089,'Data Warehouse - ETL,Candide Lyver,Intern,2024-04-20T17:47:22Z,66137d41e10537e7b003c567
6613824114564315c8402092,'Data Warehouse - ETL,Jermaine Hinckesman,Intern,2024-05-14T05:05:21Z,66137d3ce10537e85f4fe2c8
6613824114564315c840208f,'Python & Web Scraping',Babbie Flanner,Intern,2024-04-27T15:11:20Z,66137d41e10537e8928bbdb5
6613824114564315c8402092,'Cloud Platforms',Alasteir Tassel,Intern,2024-05-05T07:27:45Z,66137d41e10537e83cb672a5
6613824114564315c8402089,'OS & Networking',Tandi Gall,Intern,2024-05-16T03:49:10Z,66137d41e10537e7c52101ff
6613824114564315c8402093,'SQL',Orsa Havers,Intern,2024-04-06T10:15:39Z,66137d41e10537e841ea2c03
6613824114564315c840208f,'DevOps Operations',Gayla Davidoff,Intern,2024-04-18T17:28:35Z,66137d41e10537e77036604a
6613824114564315c840208d,'React JS',Shelley Larcher,Employee,2024-05-14T06:48:38Z,66137d41e10537e875099a4b
6613824114564315c8402086,'React JS',Gilbertina Locarno,Intern,2024-05-16T21:01:08Z,66137d41e10537e7916ba001
6613824114564315c8402086,'DBT',Merrile Stirland,Intern,2024-04-21T13:29:06Z,66137d41e10537e83cb67290
6613824114564315c8402086,'Python for DS',Rosamond Dobrowolski,Employee,2024-05-17T22:19:55Z,66137d41e10537e8c57ab20e
6613824114564315c8402097,'React JS',Joel Rumble,Intern,2024-05-27T06:52:59Z,66137d41e10537e73df51f4b
6613824114564315c840208c,'Typescript',Sileas Wolfers,Employee,2024-04-16T13:55:25Z,66137d41e10537e7c5210200
6613824114564315c8402085,'OS & Networking',Spencer Jonin,Intern,2024-05-13T08:48:28Z,66137d41e10537e7a3c97119
6613824114564315c8402085,'UI Path / Microsoft Power Automate',Darryl Hamly,Employee,2024-04-11T06:41:46Z,66137d41e10537e80985c22d
6613824114564315c8402095,'Analytics & Reporting',Margaret Scherme,Intern,2024-04-11T13:23:44Z,66137d3ce10537e85f4fe2e2
6613824114564315c8402092,'OS & Networking',Montague Windous,Intern,2024-04-07T18:50:04Z,66137d41e10537e8d6b75c28
6613824114564315c840208b,'Analytics & Reporting',Win Matuszkiewicz,Intern,2024-04-20T09:06:51Z,66137d41e10537e6f9e78498
6613824114564315c840208c,'Python & Web Scraping',John Gostick,Employee,2024-04-05T21:14:23Z,66137d41e10537e770366049
6613824114564315c8402085,'Git & Version Control',Caryl Caws,Employee,2024-04-01T04:13:14Z,66137d41e10537e7c52101fe
6613824114564315c8402087,'Node JS',Averill O'Connel,Intern,2024-05-08T20:34:03Z,66137d41e10537e7a67f3cf0
6613824114564315c8402087,'SQL',Bard McVicker,Intern,2024-04-07T06:18:04Z,66137d41e10537e7c28559d5
6613824114564315c8402098,'SQL',Danika Brearley,Employee,2024-04-25T10:35:16Z,66137d41e10537e740772b79
6613824114564315c840208a,'SQL',Darren Battram,Intern,2024-05-27T02:10:57Z,66137d41e10537e6d7ef1069
6613824114564315c8402085,'DevOps Operations',Lianne Yerborn,Intern,2024-05-20T20:12:08Z,66137d41e10537e71b41a8a2
6613824114564315c8402099,'Analytics & Reporting',Cybil Heyward,Employee,2024-04-07T02:47:26Z,66137d41e10537e83e6ca33e
6613824114564315c840208c,'ML Basics',Symon Allot,Employee,2024-05-26T07:23:43Z,66137d41e10537e72c30ffbc
6613824114564315c840208d,'Cloud Platforms',Nicolas Ellaway,Employee,2024-04-02T05:02:46Z,66137d41e10537e6f9e78497
6613824114564315c8402085,ADF',Jens Webborn,Employee,2024-05-08T14:31:04Z,66137d41e10537e6d7ef106e
6613824114564315c8402094,'Cloud Platforms',Jori Duns,Intern,2024-04-16T21:08:55Z,66137d41e10537e8b1b75e24
6613824114564315c8402090,'UI / UX Concept Figma',Travis Fanner,Employee,2024-04-25T02:42:55Z,66137d41e10537e740772b82
6613824114564315c8402089,'DBT',Erda Longina,Employee,2024-04-12T17:46:35Z,66137d41e10537e8928bbda7
6613824114564315c840208f,'DBT',Jeno Clemencet,Intern,2024-04-08T09:47:55Z,66137d41e10537e770366052
6613824114564315c8402096,'Python for DS',Glenda Gatchell,Intern,2024-04-13T16:52:52Z,66137d41e10537e740772b7e
6613824114564315c8402088,ADF',Allen Stonman,Intern,2024-05-26T04:53:11Z,66137d41e10537e7714b1e7b
6613824114564315c8402087,'ML Basics',Dyann Sallery,Intern,2024-04-22T12:34:45Z,66137d41e10537e6d7ef106d
6613824114564315c8402089,'Software Components',Emlyn Mathwen,Intern,2024-04-15T15:52:54Z,66137d41e10537e7714b1e78
6613824114564315c8402088,'Quality Assurance Basics',Alvin Ottewell,Intern,2024-04-09T14:46:06Z,66137d41e10537e82b6ef5be
6613824114564315c8402099,'React JS',Dulciana Cominoli,Employee,2024-05-24T03:47:50Z,66137d41e10537e770366053
6613824114564315c8402088,'HTML & CSS',Martguerita Metcalf,Intern,2024-05-24T02:58:40Z,66137d41e10537e7e7de0533
6613824114564315c8402088,ADF',Harman Booley,Intern,2024-05-23T02:12:19Z,66137d41e10537e73df51f3d
6613824114564315c840208c,'Node JS',Boonie Gout,Intern,2024-05-01T12:18:04Z,66137d41e10537e752949def
6613824114564315c8402087,'ML Basics',Melisenda Finlayson,Intern,2024-05-20T11:15:44Z,66137d41e10537e6d7ef105d
6613824114564315c840208c,'Software Components',Vikky Offord,Employee,2024-04-27T04:47:54Z,66137d41e10537e8a3bcefbe
6613824114564315c8402099,'SQL',Bondie Stolberg,Intern,2024-04-17T16:43:19Z,66137d41e10537e80985c22c
